,Alex,Bob,Win,Hand,Deck
4217,4,3,0,2,72
4218,5,1,0,2,72
4219,5,2,0,2,72
4220,6,0,0,2,72
4221,6,1,0,2,72
4222,0,0,1,2,72
4223,2,5,0,3,72
4224,2,6,0,3,72
4225,3,4,0,3,72
4226,3,5,0,3,72
4227,3,6,0,3,72
4228,4,3,0,3,72
4229,4,4,0,3,72
4230,4,5,0,3,72
4231,5,2,0,3,72
4232,5,3,0,3,72
4233,5,4,0,3,72
4234,6,1,0,3,72
4235,6,2,0,3,72
4236,6,3,0,3,72
4237,0,0,1,3,72
4238,0,0,2,3,72
4239,3,6,0,4,72
4240,4,5,0,4,72
4241,4,6,0,4,72
4242,5,4,0,4,72
4243,5,5,0,4,72
4244,6,3,0,4,72
4245,6,4,0,4,72
4246,0,0,1,4,72
4247,0,0,2,4,72
4248,5,6,0,5,72
4249,6,5,0,5,72
4250,6,6,0,5,72
4251,0,0,1,5,72
4252,0,0,2,5,72
4253,0,0,0,0,73
4254,1,0,0,1,73
4255,1,1,0,1,73
4256,1,2,0,1,73
4257,2,0,0,1,73
4258,2,1,0,1,73
4259,3,0,0,1,73
4260,1,2,0,2,73
4261,1,3,0,2,73
4262,2,1,0,2,73
4263,2,2,0,2,73
4264,3,0,0,2,73
4265,3,1,0,2,73
4266,4,0,0,2,73
4267,1,4,0,3,73
4268,1,5,0,3,73
4269,1,6,0,3,73
4270,2,3,0,3,73
4271,2,4,0,3,73
4272,2,5,0,3,73
4273,3,2,0,3,73
4274,3,3,0,3,73
4275,3,4,0,3,73
4276,4,1,0,3,73
4277,4,2,0,3,73
4278,4,3,0,3,73
4279,5,0,0,3,73
4280,5,1,0,3,73
4281,5,2,0,3,73
4282,6,0,0,3,73
4283,6,1,0,3,73
4284,0,0,1,3,73
4285,1,6,0,4,73
4286,2,5,0,4,73
4287,2,6,0,4,73
4288,3,4,0,4,73
4289,3,5,0,4,73
4290,3,6,0,4,73
4291,4,3,0,4,73
4292,4,4,0,4,73
4293,4,5,0,4,73
4294,5,2,0,4,73
4295,5,3,0,4,73
4296,5,4,0,4,73
4297,6,1,0,4,73
4298,6,2,0,4,73
4299,6,3,0,4,73
4300,0,0,1,4,73
4301,0,0,2,4,73
4302,3,6,0,5,73
4303,4,5,0,5,73
4304,4,6,0,5,73
4305,5,4,0,5,73
4306,5,5,0,5,73
4307,6,3,0,5,73
4308,6,4,0,5,73
4309,0,0,1,5,73
4310,0,0,2,5,73
4311,0,0,0,0,74
4312,0,1,0,1,74
4313,0,2,0,1,74
4314,1,0,0,1,74
4315,1,1,0,1,74
4316,2,0,0,1,74
4317,0,3,0,2,74
4318,0,4,0,2,74
4319,1,1,0,2,74
4320,1,2,0,2,74
4321,1,3,0,2,74
4322,2,0,0,2,74
4323,2,1,0,2,74
4324,2,2,0,2,74
4325,3,0,0,2,74
4326,3,1,0,2,74
4327,4,0,0,2,74
4328,1,5,0,3,74
4329,1,6,0,3,74
4330,2,4,0,3,74
4331,2,5,0,3,74
4332,2,6,0,3,74
4333,3,3,0,3,74
4334,3,4,0,3,74
4335,3,5,0,3,74
4336,4,2,0,3,74
4337,4,3,0,3,74
4338,4,4,0,3,74
4339,5,1,0,3,74
4340,5,2,0,3,74
4341,5,3,0,3,74
4342,6,0,0,3,74
4343,6,1,0,3,74
4344,6,2,0,3,74
4345,0,0,1,3,74
4346,0,0,2,3,74
4347,2,6,0,4,74
4348,3,5,0,4,74
4349,3,6,0,4,74
4350,4,4,0,4,74
4351,4,5,0,4,74
4352,5,3,0,4,74
4353,5,4,0,4,74
4354,6,2,0,4,74
4355,6,3,0,4,74
4356,0,0,1,4,74
4357,0,0,2,4,74
4358,2,6,0,5,74
4359,3,5,0,5,74
4360,3,6,0,5,74
4361,4,4,0,5,74
4362,4,5,0,5,74
4363,5,3,0,5,74
4364,5,4,0,5,74
4365,6,2,0,5,74
4366,6,3,0,5,74
4367,0,0,1,5,74
4368,0,0,2,5,74
4369,0,0,0,0,75
4370,0,0,0,1,75
4371,0,0,0,2,75
4372,0,1,0,2,75
4373,1,0,0,2,75
4374,0,1,0,3,75
4375,0,2,0,3,75
4376,0,3,0,3,75
4377,1,0,0,3,75
4378,1,1,0,3,75
4379,1,2,0,3,75
4380,0,3,0,4,75
4381,0,4,0,4,75
4382,1,2,0,4,75
4383,1,3,0,4,75
4384,1,4,0,4,75
4385,2,2,0,4,75
4386,2,3,0,4,75
4387,3,2,0,4,75
4388,0,5,0,5,75
4389,0,6,0,5,75
4390,1,4,0,5,75
4391,1,5,0,5,75
4392,1,6,0,5,75
4393,2,3,0,5,75
4394,2,4,0,5,75
4395,2,5,0,5,75
4396,3,2,0,5,75
4397,3,3,0,5,75
4398,3,4,0,5,75
4399,4,2,0,5,75
4400,4,3,0,5,75
4401,5,2,0,5,75
4402,0,0,2,5,75
4403,0,0,0,0,76
4404,0,2,0,1,76
4405,0,3,0,1,76
4406,1,1,0,1,76
4407,1,2,0,1,76
4408,2,0,0,1,76
4409,2,1,0,1,76
4410,3,0,0,1,76
4411,0,3,0,2,76
4412,0,4,0,2,76
4413,1,2,0,2,76
4414,1,3,0,2,76
4415,1,4,0,2,76
4416,2,1,0,2,76
4417,2,2,0,2,76
4418,2,3,0,2,76
4419,3,0,0,2,76
4420,3,1,0,2,76
4421,3,2,0,2,76
4422,4,0,0,2,76
4423,4,1,0,2,76
4424,5,0,0,2,76
4425,1,5,0,3,76
4426,1,6,0,3,76
4427,2,4,0,3,76
4428,2,5,0,3,76
4429,3,3,0,3,76
4430,3,4,0,3,76
4431,4,2,0,3,76
4432,4,3,0,3,76
4433,5,1,0,3,76
4434,5,2,0,3,76
4435,6,1,0,3,76
4436,2,6,0,4,76
4437,3,5,0,4,76
4438,3,6,0,4,76
4439,4,4,0,4,76
4440,4,5,0,4,76
4441,4,6,0,4,76
4442,5,3,0,4,76
4443,5,4,0,4,76
4444,5,5,0,4,76
4445,5,6,0,4,76
4446,6,2,0,4,76
4447,6,3,0,4,76
4448,6,4,0,4,76
4449,6,5,0,4,76
4450,0,0,1,4,76
4451,0,0,2,4,76
4452,3,6,0,5,76
4453,4,5,0,5,76
4454,4,6,0,5,76
4455,5,4,0,5,76
4456,5,5,0,5,76
4457,5,6,0,5,76
4458,6,3,0,5,76
4459,6,4,0,5,76
4460,6,5,0,5,76
4461,6,6,0,5,76
4462,0,0,1,5,76
4463,0,0,2,5,76
4464,0,0,0,0,77
4465,0,2,0,1,77
4466,0,3,0,1,77
4467,1,1,0,1,77
4468,1,2,0,1,77
4469,2,0,0,1,77
4470,2,1,0,1,77
4471,3,0,0,1,77
4472,0,4,0,2,77
4473,0,5,0,2,77
4474,1,2,0,2,77
4475,1,3,0,2,77
4476,1,4,0,2,77
4477,2,1,0,2,77
4478,2,2,0,2,77
4479,2,3,0,2,77
4480,3,0,0,2,77
4481,3,1,0,2,77
4482,3,2,0,2,77
4483,4,0,0,2,77
4484,4,1,0,2,77
4485,5,0,0,2,77
4486,0,5,0,3,77
4487,1,4,0,3,77
4488,1,5,0,3,77
4489,2,3,0,3,77
4490,2,4,0,3,77
4491,3,2,0,3,77
4492,3,3,0,3,77
4493,4,1,0,3,77
4494,4,2,0,3,77
4495,5,0,0,3,77
4496,5,1,0,3,77
4497,6,0,0,3,77
4498,0,5,0,4,77
4499,0,6,0,4,77
4500,1,4,0,4,77
4501,1,5,0,4,77
4502,1,6,0,4,77
4503,2,3,0,4,77
4504,2,4,0,4,77
4505,2,5,0,4,77
4506,2,6,0,4,77
4507,3,2,0,4,77
4508,3,3,0,4,77
4509,3,4,0,4,77
4510,3,5,0,4,77
4511,4,1,0,4,77
4512,4,2,0,4,77
4513,4,3,0,4,77
4514,4,4,0,4,77
4515,5,0,0,4,77
4516,5,1,0,4,77
4517,5,2,0,4,77
4518,5,3,0,4,77
4519,6,0,0,4,77
4520,6,1,0,4,77
4521,6,2,0,4,77
4522,0,0,1,4,77
4523,2,6,0,5,77
4524,3,5,0,5,77
4525,3,6,0,5,77
4526,4,4,0,5,77
4527,4,5,0,5,77
4528,4,6,0,5,77
4529,5,3,0,5,77
4530,5,4,0,5,77
4531,5,5,0,5,77
4532,5,6,0,5,77
4533,6,2,0,5,77
4534,6,3,0,5,77
4535,6,4,0,5,77
4536,6,5,0,5,77
4537,6,6,0,5,77
4538,0,0,1,5,77
4539,0,0,2,5,77
4540,0,0,0,0,78
4541,0,1,0,1,78
4542,0,1,0,2,78
4543,0,2,0,3,78
4544,0,3,0,3,78
4545,0,4,0,3,78
4546,1,1,0,3,78
4547,1,2,0,3,78
4548,1,3,0,3,78
4549,1,4,0,3,78
4550,2,1,0,3,78
4551,2,2,0,3,78
4552,2,3,0,3,78
4553,3,1,0,3,78
4554,3,2,0,3,78
4555,4,1,0,3,78
4556,0,4,0,4,78
4557,0,5,0,4,78
4558,0,6,0,4,78
4559,1,2,0,4,78
4560,1,3,0,4,78
4561,1,4,0,4,78
4562,1,5,0,4,78
4563,1,6,0,4,78
4564,2,1,0,4,78
4565,2,2,0,4,78
4566,2,3,0,4,78
4567,2,4,0,4,78
4568,2,5,0,4,78
4569,2,6,0,4,78
4570,3,1,0,4,78
4571,3,2,0,4,78
4572,3,3,0,4,78
4573,3,4,0,4,78
4574,3,5,0,4,78
4575,4,1,0,4,78
4576,4,2,0,4,78
4577,4,3,0,4,78
4578,4,4,0,4,78
4579,5,1,0,4,78
4580,5,2,0,4,78
4581,5,3,0,4,78
4582,6,1,0,4,78
4583,6,2,0,4,78
4584,0,0,1,4,78
4585,2,6,0,5,78
4586,3,5,0,5,78
4587,3,6,0,5,78
4588,4,4,0,5,78
4589,4,5,0,5,78
4590,4,6,0,5,78
4591,5,3,0,5,78
4592,5,4,0,5,78
4593,5,5,0,5,78
4594,6,2,0,5,78
4595,6,3,0,5,78
4596,6,4,0,5,78
4597,0,0,1,5,78
4598,0,0,2,5,78
4599,0,0,0,0,79
4600,0,0,0,1,79
4601,1,0,0,1,79
4602,0,0,0,2,79
4603,0,1,0,2,79
4604,0,2,0,2,79
4605,1,0,0,2,79
4606,1,1,0,2,79
4607,0,2,0,3,79
4608,0,3,0,3,79
4609,1,1,0,3,79
4610,1,2,0,3,79
4611,2,0,0,3,79
4612,2,1,0,3,79
4613,0,5,0,4,79
4614,1,4,0,4,79
4615,1,5,0,4,79
4616,2,3,0,4,79
4617,2,4,0,4,79
4618,3,2,0,4,79
4619,3,3,0,4,79
4620,4,2,0,4,79
4621,1,6,0,5,79
4622,2,5,0,5,79
4623,2,6,0,5,79
4624,3,4,0,5,79
4625,3,5,0,5,79
4626,3,6,0,5,79
4627,4,3,0,5,79
4628,4,4,0,5,79
4629,4,5,0,5,79
4630,4,6,0,5,79
4631,5,3,0,5,79
4632,5,4,0,5,79
4633,5,5,0,5,79
4634,5,6,0,5,79
4635,6,3,0,5,79
4636,6,4,0,5,79
4637,6,5,0,5,79
4638,0,0,2,5,79
4639,0,0,0,0,80
4640,0,1,0,1,80
4641,1,0,0,1,80
4642,0,1,0,2,80
4643,1,0,0,2,80
4644,1,4,0,3,80
4645,1,5,0,3,80
4646,2,2,0,3,80
4647,2,3,0,3,80
4648,2,4,0,3,80
4649,3,1,0,3,80
4650,3,2,0,3,80
4651,3,3,0,3,80
4652,4,0,0,3,80
4653,4,1,0,3,80
4654,4,2,0,3,80
4655,5,0,0,3,80
4656,5,1,0,3,80
4657,6,0,0,3,80
4658,1,5,0,4,80
4659,1,6,0,4,80
4660,2,4,0,4,80
4661,2,5,0,4,80
4662,3,3,0,4,80
4663,3,4,0,4,80
4664,4,2,0,4,80
4665,4,3,0,4,80
4666,5,1,0,4,80
4667,5,2,0,4,80
4668,6,0,0,4,80
4669,6,1,0,4,80
4670,0,0,1,4,80
4671,1,6,0,5,80
4672,2,5,0,5,80
4673,2,6,0,5,80
4674,3,4,0,5,80
4675,3,5,0,5,80
4676,3,6,0,5,80
4677,4,3,0,5,80
4678,4,4,0,5,80
4679,4,5,0,5,80
4680,5,2,0,5,80
4681,5,3,0,5,80
4682,5,4,0,5,80
4683,6,1,0,5,80
4684,6,2,0,5,80
4685,6,3,0,5,80
4686,0,0,1,5,80
4687,0,0,2,5,80
4688,0,0,0,0,81
4689,0,1,0,1,81
4690,0,2,0,1,81
4691,1,0,0,1,81
4692,1,1,0,1,81
4693,0,2,0,2,81
4694,0,3,0,2,81
4695,0,4,0,2,81
4696,1,0,0,2,81
4697,1,1,0,2,81
4698,1,2,0,2,81
4699,1,3,0,2,81
4700,1,4,0,2,81
4701,2,0,0,2,81
4702,2,1,0,2,81
4703,2,2,0,2,81
4704,2,3,0,2,81
4705,3,1,0,2,81
4706,3,2,0,2,81
4707,0,5,0,3,81
4708,0,6,0,3,81
4709,1,4,0,3,81
4710,1,5,0,3,81
4711,1,6,0,3,81
4712,2,3,0,3,81
4713,2,4,0,3,81
4714,2,5,0,3,81
4715,2,6,0,3,81
4716,3,2,0,3,81
4717,3,3,0,3,81
4718,3,4,0,3,81
4719,3,5,0,3,81
4720,4,1,0,3,81
4721,4,2,0,3,81
4722,4,3,0,3,81
4723,4,4,0,3,81
4724,5,1,0,3,81
4725,5,2,0,3,81
4726,5,3,0,3,81
4727,6,1,0,3,81
4728,6,2,0,3,81
4729,0,0,2,3,81
4730,1,6,0,4,81
4731,2,5,0,4,81
4732,2,6,0,4,81
4733,3,4,0,4,81
4734,3,5,0,4,81
4735,3,6,0,4,81
4736,4,3,0,4,81
4737,4,4,0,4,81
4738,4,5,0,4,81
4739,4,6,0,4,81
4740,5,2,0,4,81
4741,5,3,0,4,81
4742,5,4,0,4,81
4743,5,5,0,4,81
4744,5,6,0,4,81
4745,6,1,0,4,81
4746,6,2,0,4,81
4747,6,3,0,4,81
4748,6,4,0,4,81
4749,6,5,0,4,81
4750,0,0,1,4,81
4751,0,0,2,4,81
4752,5,6,0,5,81
4753,6,5,0,5,81
4754,6,6,0,5,81
4755,0,0,1,5,81
4756,0,0,2,5,81
4757,0,0,0,0,82
4758,1,0,0,1,82
4759,1,1,0,1,82
4760,2,0,0,1,82
4761,1,0,0,2,82
4762,1,1,0,2,82
4763,1,2,0,2,82
4764,2,0,0,2,82
4765,2,1,0,2,82
4766,2,2,0,2,82
4767,3,0,0,2,82
4768,3,1,0,2,82
4769,4,0,0,2,82
4770,1,2,0,3,82
4771,1,3,0,3,82
4772,1,4,0,3,82
4773,1,5,0,3,82
4774,1,6,0,3,82
4775,2,1,0,3,82
4776,2,2,0,3,82
4777,2,3,0,3,82
4778,2,4,0,3,82
4779,2,5,0,3,82
4780,3,0,0,3,82
4781,3,1,0,3,82
4782,3,2,0,3,82
4783,3,3,0,3,82
4784,3,4,0,3,82
4785,4,0,0,3,82
4786,4,1,0,3,82
4787,4,2,0,3,82
4788,4,3,0,3,82
4789,5,0,0,3,82
4790,5,1,0,3,82
4791,5,2,0,3,82
4792,6,0,0,3,82
4793,6,1,0,3,82
4794,2,6,0,4,82
4795,3,5,0,4,82
4796,3,6,0,4,82
4797,4,4,0,4,82
4798,4,5,0,4,82
4799,5,3,0,4,82
4800,5,4,0,4,82
4801,6,2,0,4,82
4802,6,3,0,4,82
4803,0,0,1,4,82
4804,0,0,2,4,82
4805,3,6,0,5,82
4806,4,5,0,5,82
4807,4,6,0,5,82
4808,5,4,0,5,82
4809,5,5,0,5,82
4810,6,3,0,5,82
4811,6,4,0,5,82
4812,0,0,1,5,82
4813,0,0,2,5,82
4814,0,0,0,0,83
4815,0,0,0,1,83
4816,1,0,0,1,83
4817,0,1,0,2,83
4818,0,2,0,2,83
4819,1,0,0,2,83
4820,1,1,0,2,83
4821,2,0,0,2,83
4822,0,2,0,3,83
4823,0,3,0,3,83
4824,1,1,0,3,83
4825,1,2,0,3,83
4826,2,0,0,3,83
4827,2,1,0,3,83
4828,3,0,0,3,83
4829,0,4,0,4,83
4830,0,5,0,4,83
4831,0,6,0,4,83
4832,1,3,0,4,83
4833,1,4,0,4,83
4834,1,5,0,4,83
4835,2,2,0,4,83
4836,2,3,0,4,83
4837,2,4,0,4,83
4838,3,1,0,4,83
4839,3,2,0,4,83
4840,3,3,0,4,83
4841,4,1,0,4,83
4842,4,2,0,4,83
4843,5,1,0,4,83
4844,0,6,0,5,83
4845,1,5,0,5,83
4846,1,6,0,5,83
4847,2,4,0,5,83
4848,2,5,0,5,83
4849,2,6,0,5,83
4850,3,3,0,5,83
4851,3,4,0,5,83
4852,3,5,0,5,83
4853,3,6,0,5,83
4854,4,2,0,5,83
4855,4,3,0,5,83
4856,4,4,0,5,83
4857,4,5,0,5,83
4858,5,1,0,5,83
4859,5,2,0,5,83
4860,5,3,0,5,83
4861,5,4,0,5,83
4862,6,1,0,5,83
4863,6,2,0,5,83
4864,6,3,0,5,83
4865,0,0,1,5,83
4866,0,0,2,5,83
4867,0,0,0,0,84
4868,0,2,0,1,84
4869,0,3,0,1,84
4870,1,0,0,1,84
4871,1,2,0,1,84
4872,2,0,0,1,84
4873,2,1,0,1,84
4874,3,0,0,1,84
4875,2,3,0,2,84
4876,2,4,0,2,84
4877,3,2,0,2,84
4878,3,3,0,2,84
4879,4,1,0,2,84
4880,4,2,0,2,84
4881,5,0,0,2,84
4882,5,1,0,2,84
4883,2,6,0,3,84
4884,3,5,0,3,84
4885,3,6,0,3,84
4886,4,4,0,3,84
4887,4,5,0,3,84
4888,4,6,0,3,84
4889,5,3,0,3,84
4890,5,4,0,3,84
4891,5,5,0,3,84
4892,6,2,0,3,84
4893,6,3,0,3,84
4894,6,4,0,3,84
4895,0,0,1,3,84
4896,5,6,0,4,84
4897,6,5,0,4,84
4898,6,6,0,4,84
4899,0,0,1,4,84
4900,0,0,2,4,84
4901,5,6,0,5,84
4902,6,5,0,5,84
4903,6,6,0,5,84
4904,0,0,1,5,84
4905,0,0,2,5,84
4906,0,0,0,0,85
4907,0,1,0,1,85
4908,1,0,0,1,85
4909,1,1,0,1,85
4910,2,0,0,1,85
4911,3,0,0,1,85
4912,0,1,0,2,85
4913,0,2,0,2,85
4914,1,0,0,2,85
4915,1,1,0,2,85
4916,1,2,0,2,85
4917,2,0,0,2,85
4918,2,1,0,2,85
4919,2,2,0,2,85
4920,3,0,0,2,85
4921,3,1,0,2,85
4922,4,0,0,2,85
4923,0,4,0,3,85
4924,0,5,0,3,85
4925,1,3,0,3,85
4926,1,4,0,3,85
4927,1,5,0,3,85
4928,2,2,0,3,85
4929,2,3,0,3,85
4930,2,4,0,3,85
4931,3,1,0,3,85
4932,3,2,0,3,85
4933,3,3,0,3,85
4934,4,1,0,3,85
4935,4,2,0,3,85
4936,5,1,0,3,85
4937,0,5,0,4,85
4938,0,6,0,4,85
4939,1,4,0,4,85
4940,1,5,0,4,85
4941,1,6,0,4,85
4942,2,3,0,4,85
4943,2,4,0,4,85
4944,2,5,0,4,85
4945,2,6,0,4,85
4946,3,2,0,4,85
4947,3,3,0,4,85
4948,3,4,0,4,85
4949,3,5,0,4,85
4950,4,1,0,4,85
4951,4,2,0,4,85
4952,4,3,0,4,85
4953,4,4,0,4,85
4954,5,1,0,4,85
4955,5,2,0,4,85
4956,5,3,0,4,85
4957,6,1,0,4,85
4958,6,2,0,4,85
4959,0,0,1,4,85
4960,0,0,2,4,85
4961,1,6,0,5,85
4962,2,5,0,5,85
4963,2,6,0,5,85
4964,3,4,0,5,85
4965,3,5,0,5,85
4966,3,6,0,5,85
4967,4,3,0,5,85
4968,4,4,0,5,85
4969,4,5,0,5,85
4970,5,2,0,5,85
4971,5,3,0,5,85
4972,5,4,0,5,85
4973,6,1,0,5,85
4974,6,2,0,5,85
4975,6,3,0,5,85
4976,0,0,1,5,85
4977,0,0,2,5,85
4978,0,0,0,0,86
4979,1,1,0,1,86
4980,2,0,0,1,86
4981,2,1,0,1,86
4982,3,0,0,1,86
4983,3,1,0,1,86
4984,4,0,0,1,86
4985,2,1,0,2,86
4986,2,2,0,2,86
4987,2,3,0,2,86
4988,3,0,0,2,86
4989,3,1,0,2,86
4990,3,2,0,2,86
4991,4,0,0,2,86
4992,4,1,0,2,86
4993,5,0,0,2,86
4994,2,2,0,3,86
4995,2,3,0,3,86
4996,2,4,0,3,86
4997,3,1,0,3,86
4998,3,2,0,3,86
4999,3,3,0,3,86
5000,4,0,0,3,86
5001,4,1,0,3,86
5002,4,2,0,3,86
5003,5,0,0,3,86
5004,5,1,0,3,86
5005,6,0,0,3,86
5006,2,4,0,4,86
5007,2,5,0,4,86
5008,2,6,0,4,86
5009,3,3,0,4,86
5010,3,4,0,4,86
5011,3,5,0,4,86
5012,3,6,0,4,86
5013,4,2,0,4,86
5014,4,3,0,4,86
5015,4,4,0,4,86
5016,4,5,0,4,86
5017,5,2,0,4,86
5018,5,3,0,4,86
5019,5,4,0,4,86
5020,6,2,0,4,86
5021,6,3,0,4,86
5022,0,0,2,4,86
5023,3,6,0,5,86
5024,4,5,0,5,86
5025,4,6,0,5,86
5026,5,4,0,5,86
5027,5,5,0,5,86
5028,6,3,0,5,86
5029,6,4,0,5,86
5030,0,0,1,5,86
5031,0,0,2,5,86
5032,0,0,0,0,87
5033,0,0,0,1,87
5034,0,1,0,1,87
5035,1,0,0,1,87
5036,1,1,0,1,87
5037,2,0,0,1,87
5038,0,2,0,2,87
5039,0,3,0,2,87
5040,0,4,0,2,87
5041,1,1,0,2,87
5042,1,2,0,2,87
5043,1,3,0,2,87
5044,2,0,0,2,87
5045,2,1,0,2,87
5046,2,2,0,2,87
5047,3,0,0,2,87
5048,3,1,0,2,87
5049,4,0,0,2,87
5050,0,2,0,3,87
5051,0,3,0,3,87
5052,0,4,0,3,87
5053,0,5,0,3,87
5054,1,1,0,3,87
5055,1,2,0,3,87
5056,1,3,0,3,87
5057,1,4,0,3,87
5058,2,0,0,3,87
5059,2,1,0,3,87
5060,2,2,0,3,87
5061,2,3,0,3,87
5062,3,0,0,3,87
5063,3,1,0,3,87
5064,3,2,0,3,87
5065,4,0,0,3,87
5066,4,1,0,3,87
5067,5,0,0,3,87
5068,1,4,0,4,87
5069,1,5,0,4,87
5070,1,6,0,4,87
5071,2,3,0,4,87
5072,2,4,0,4,87
5073,2,5,0,4,87
5074,2,6,0,4,87
5075,3,2,0,4,87
5076,3,3,0,4,87
5077,3,4,0,4,87
5078,3,5,0,4,87
5079,3,6,0,4,87
5080,4,1,0,4,87
5081,4,2,0,4,87
5082,4,3,0,4,87
5083,4,4,0,4,87
5084,4,5,0,4,87
5085,5,1,0,4,87
5086,5,2,0,4,87
5087,5,3,0,4,87
5088,5,4,0,4,87
5089,6,1,0,4,87
5090,6,2,0,4,87
5091,6,3,0,4,87
5092,0,0,1,4,87
5093,0,0,2,4,87
5094,2,6,0,5,87
5095,3,5,0,5,87
5096,3,6,0,5,87
5097,4,4,0,5,87
5098,4,5,0,5,87
5099,4,6,0,5,87
5100,5,3,0,5,87
5101,5,4,0,5,87
5102,5,5,0,5,87
5103,5,6,0,5,87
5104,6,2,0,5,87
5105,6,3,0,5,87
5106,6,4,0,5,87
5107,6,5,0,5,87
5108,0,0,1,5,87
5109,0,0,2,5,87
5110,0,0,0,0,88
5111,0,2,0,1,88
5112,0,3,0,1,88
5113,1,1,0,1,88
5114,1,2,0,1,88
5115,2,1,0,1,88
5116,0,3,0,2,88
5117,1,2,0,2,88
5118,2,1,0,2,88
5119,0,3,0,3,88
5120,0,4,0,3,88
5121,0,5,0,3,88
5122,1,2,0,3,88
5123,1,3,0,3,88
5124,1,4,0,3,88
5125,2,1,0,3,88
5126,2,2,0,3,88
5127,2,3,0,3,88
5128,3,1,0,3,88
5129,3,2,0,3,88
5130,4,1,0,3,88
5131,0,5,0,4,88
5132,1,4,0,4,88
5133,1,5,0,4,88
5134,2,3,0,4,88
5135,2,4,0,4,88
5136,3,2,0,4,88
5137,3,3,0,4,88
5138,4,1,0,4,88
5139,4,2,0,4,88
5140,5,1,0,4,88
5141,1,6,0,5,88
5142,2,5,0,5,88
5143,2,6,0,5,88
5144,3,4,0,5,88
5145,3,5,0,5,88
5146,3,6,0,5,88
5147,4,3,0,5,88
5148,4,4,0,5,88
5149,4,5,0,5,88
5150,4,6,0,5,88
5151,5,2,0,5,88
5152,5,3,0,5,88
5153,5,4,0,5,88
5154,5,5,0,5,88
5155,5,6,0,5,88
5156,6,1,0,5,88
5157,6,2,0,5,88
5158,6,3,0,5,88
5159,6,4,0,5,88
5160,6,5,0,5,88
5161,0,0,1,5,88
5162,0,0,2,5,88
5163,0,0,0,0,89
5164,0,2,0,1,89
5165,0,3,0,1,89
5166,0,4,0,1,89
5167,1,1,0,1,89
5168,1,2,0,1,89
5169,1,3,0,1,89
5170,2,1,0,1,89
5171,2,2,0,1,89
5172,0,4,0,2,89
5173,0,5,0,2,89
5174,0,6,0,2,89
5175,1,3,0,2,89
5176,1,4,0,2,89
5177,1,5,0,2,89
5178,2,2,0,2,89
5179,2,3,0,2,89
5180,2,4,0,2,89
5181,3,2,0,2,89
5182,3,3,0,2,89
5183,4,2,0,2,89
5184,2,6,0,3,89
5185,3,5,0,3,89
5186,3,6,0,3,89
5187,4,4,0,3,89
5188,4,5,0,3,89
5189,4,6,0,3,89
5190,5,3,0,3,89
5191,5,4,0,3,89
5192,5,5,0,3,89
5193,6,3,0,3,89
5194,6,4,0,3,89
5195,0,0,2,3,89
5196,3,6,0,4,89
5197,4,5,0,4,89
5198,4,6,0,4,89
5199,5,4,0,4,89
5200,5,5,0,4,89
5201,5,6,0,4,89
5202,6,3,0,4,89
5203,6,4,0,4,89
5204,6,5,0,4,89
5205,0,0,1,4,89
5206,0,0,2,4,89
5207,3,6,0,5,89
5208,4,5,0,5,89
5209,4,6,0,5,89
5210,5,4,0,5,89
5211,5,5,0,5,89
5212,5,6,0,5,89
5213,6,4,0,5,89
5214,6,5,0,5,89
5215,6,6,0,5,89
5216,0,0,1,5,89
5217,0,0,2,5,89
5218,0,0,0,0,90
5219,0,0,0,1,90
5220,0,1,0,1,90
5221,1,0,0,1,90
5222,1,1,0,1,90
5223,2,0,0,1,90
5224,0,1,0,2,90
5225,0,2,0,2,90
5226,0,3,0,2,90
5227,1,0,0,2,90
5228,1,1,0,2,90
5229,1,2,0,2,90
5230,2,0,0,2,90
5231,2,1,0,2,90
5232,3,0,0,2,90
5233,1,4,0,3,90
5234,1,5,0,3,90
5235,1,6,0,3,90
5236,2,3,0,3,90
5237,2,4,0,3,90
5238,2,5,0,3,90
5239,3,2,0,3,90
5240,3,3,0,3,90
5241,3,4,0,3,90
5242,4,1,0,3,90
5243,4,2,0,3,90
5244,4,3,0,3,90
5245,5,1,0,3,90
5246,5,2,0,3,90
5247,2,6,0,4,90
5248,3,5,0,4,90
5249,3,6,0,4,90
5250,4,4,0,4,90
5251,4,5,0,4,90
5252,4,6,0,4,90
5253,5,3,0,4,90
5254,5,4,0,4,90
5255,5,5,0,4,90
5256,5,6,0,4,90
5257,6,2,0,4,90
5258,6,3,0,4,90
5259,6,4,0,4,90
5260,6,5,0,4,90
5261,0,0,1,4,90
5262,0,0,2,4,90
5263,5,6,0,5,90
5264,6,5,0,5,90
5265,6,6,0,5,90
5266,0,0,1,5,90
5267,0,0,2,5,90
5268,0,0,0,0,91
5269,0,2,0,1,91
5270,0,3,0,1,91
5271,0,4,0,1,91
5272,1,1,0,1,91
5273,1,2,0,1,91
5274,1,3,0,1,91
5275,2,0,0,1,91
5276,2,1,0,1,91
5277,2,2,0,1,91
5278,3,0,0,1,91
5279,3,1,0,1,91
5280,1,3,0,2,91
5281,1,4,0,2,91
5282,1,5,0,2,91
5283,1,6,0,2,91
5284,2,2,0,2,91
5285,2,3,0,2,91
5286,2,4,0,2,91
5287,2,5,0,2,91
5288,3,1,0,2,91
5289,3,2,0,2,91
5290,3,3,0,2,91
5291,3,4,0,2,91
